CityEconomy,RecoverTime,Loss,CommunicationMethod,SuspectEducation,SuspectAbility,SuspectAge,SuspectGender,SuspectOccupation,SpecialDate
ModeratelyDeveloped,Short,Medium1kTo10k,offlineCommunication,majorCollege,Medium,Adult30To40,Male,SocialProductionLifeService,Short
FirstTier,Short,Low0To100,traditionalTelephoneCommunication,primarySchool,Medium,Adult30To40,Male,Manufacturing,Short
ModeratelyDeveloped,Short,Serious10kTo100k,traditionalTelephoneCommunication,middleSchool,Medium,Adult50To60,Male,SocialProductionLifeService,Short
SecondTier,Short,Serious10kTo100k,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult20To30,Male,SocialProductionLifeService,Short
Developed,Short,Serious100kTo1000k,offlineCommunication,primarySchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
SecondTier,Short,Medium1kTo10k,traditionalTelephoneCommunication,middleSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Low0To100,traditionalTelephoneCommunication,primarySchool,Medium,Adult30To40,Male,Manufacturing,Short
ModeratelyDeveloped,Short,Medium1kTo10k,offlineCommunication,middleSchool,Medium,Adult20To30,Female,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Medium1kTo10k,traditionalTelephoneCommunication,middleSchool,Low,Adult30To40,Male,SocialProductionLifeService,Long
ModeratelyDeveloped,Short,Low0To100,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult20To30,Male,SocialProductionLifeService,Long
ModeratelyDeveloped,Short,Serious10kTo100k,financialExchange,middleSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Short
SecondTier,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Low,Adult30To40,Male,ProfessionalTechnical,Short
Developed,Short,Medium100To1k,traditionalTelephoneCommunication,middleSchool,Low,Adult40To50,Male,SocialProductionLifeService,Long
ModeratelyDeveloped,Short,Medium100To1k,offlineCommunication,middleSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
FirstTier,Short,Medium1kTo10k,traditionalTelephoneCommunication,middleSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Long
Developed,Medium,Medium100To1k,legalOnlineAbroad,middleSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Short
FirstTier,Short,Serious10kTo100k,offlineCommunication,middleSchool,Medium,Adult20To30,Female,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious10kTo100k,traditionalTelephoneCommunication,majorCollege,Medium,Adult20To30,Female,SocialProductionLifeService,Long
ThirdTier,Short,Low0To100,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult20To30,Female,SocialProductionLifeService,Long
Developed,Short,Serious100kTo1000k,traditionalTelephoneCommunication,middleSchool,Medium,Adult40To50,Male,SocialProductionLifeService,Short
FirstTier,Short,Serious10kTo100k,financialExchange,middleSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Medium100To1k,traditionalTelephoneCommunication,middleSchool,Medium,Adult30To40,Female,Manufacturing,Short
ModeratelyDeveloped,Short,Low0To100,offlineCommunication,vocationalCollege,Medium,Adult40To50,Male,SocialProductionLifeService,Short
FirstTier,Short,Serious10kTo100k,traditionalTelephoneCommunication,middleSchool,Medium,Adult40To50,Male,SocialProductionLifeService,Medium
ModeratelyDeveloped,Short,Medium1kTo10k,offlineCommunication,college,Medium,Adult20To30,Male,ProfessionalTechnical,Medium
Developed,Medium,Low0To100,traditionalTelephoneCommunication,highSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious100kTo1000k,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult50To60,Male,SocialProductionLifeService,Medium
ModeratelyDeveloped,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Medium,Adult20To30,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Short
SecondTier,Medium,Low0To100,offlineCommunication,vocationalCollege,Medium,Adult20To30,Female,SocialProductionLifeService,Long
Developed,Short,Serious10kTo100k,offlineCommunication,vocationalCollege,Medium,Adult50To60,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Medium1kTo10k,traditionalTelephoneCommunication,vocationalCollege,Medium,Teenagers,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious100kTo1000k,offlineCommunication,middleSchool,Medium,Adult40To50,Male,SocialProductionLifeService,Short
Developed,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Medium,Adult30To40,Male,Manufacturing,Short
SecondTier,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious100kTo1000k,traditionalTelephoneCommunication,middleSchool,Medium,Adult50To60,Male,Manufacturing,Short
ThirdTier,Short,Serious10kTo100k,offlineCommunication,middleSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Long
ThirdTier,Short,Medium1kTo10k,offlineCommunication,majorCollege,Medium,Adult20To30,Male,SocialProductionLifeService,Long
FirstTier,Short,Medium1kTo10k,offlineCommunication,middleSchool,Low,Adult30To40,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Short
ModeratelyDeveloped,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
ThirdTier,Short,Medium100To1k,offlineCommunication,middleSchool,Low,Adult30To40,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Short
SecondTier,Short,Serious10kTo100k,offlineCommunication,middleSchool,Medium,Adult40To50,Female,SocialProductionLifeService,Short
FirstTier,Short,Low0To100,offlineCommunication,middleSchool,Medium,Adult20To30,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Short
FirstTier,Short,Low0To100,offlineCommunication,college,Medium,Adult40To50,Female,HeadsofPartyStateOrgans,Long
FirstTier,Short,Low0To100,offlineCommunication,college,Medium,Adult40To50,Female,HeadsofPartyStateOrgans,Long
ModeratelyDeveloped,Short,Serious100kTo1000k,traditionalTelephoneCommunication,highSchool,Medium,Adult50To60,Male,Manufacturing,Long
Developed,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
SecondTier,Short,Medium1kTo10k,offlineCommunication,highSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Low0To100,traditionalTelephoneCommunication,primarySchool,Low,Adult40To50,Female,SocialProductionLifeService,Short
FirstTier,Short,Low0To100,legalOnline,college,Medium,Adult40To50,Female,HeadsofPartyStateOrgans,Long
ModeratelyDeveloped,Short,Serious10kTo100k,offlineCommunication,college,Medium,Adult30To40,Male,SocialProductionLifeService,Medium
Developed,Short,Serious10kTo100k,offlineCommunication,middleSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
Developed,Short,Medium1kTo10k,traditionalTelephoneCommunication,middleSchool,Low,Adult30To40,Male,Manufacturing,Short
Developed,Short,Serious10kTo100k,traditionalTelephoneCommunication,college,Medium,Adult20To30,Female,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious10kTo100k,traditionalTelephoneCommunication,majorCollege,Medium,Adult40To50,Male,ProfessionalTechnical,Short
Developed,Short,Serious10kTo100k,offlineCommunication,majorCollege,Medium,Adult20To30,Male,SocialProductionLifeService,Long
FirstTier,Short,Low0To100,traditionalTelephoneCommunication,masterDegree,Medium,Adult30To40,Male,HeadsofEnterprises,Long
SecondTier,Short,Medium100To1k,offlineCommunication,middleSchool,Low,Adult20To30,Male,Manufacturing,Short
ModeratelyDeveloped,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Medium,Adult30To40,Male,HeadsofPartyStateOrgans,Long
FirstTier,Short,Medium1kTo10k,traditionalTelephoneCommunication,middleSchool,Low,Adult20To30,Male,SocialProductionLifeService,Short
FirstTier,Short,Serious10kTo100k,offlineCommunication,middleSchool,Medium,Adult50To60,Male,SocialProductionLifeService,Long
ModeratelyDeveloped,Short,Serious100kTo1000k,offlineCommunication,middleSchool,Medium,Adult40To50,Male,SocialProductionLifeService,Short
SecondTier,Short,Serious10kTo100k,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult30To40,Female,HeadsofEnterprises,Long
ModeratelyDeveloped,Short,Low0To100,traditionalTelephoneCommunication,highSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Long
Developed,Short,Serious100kTo1000k,traditionalTelephoneCommunication,middleSchool,Low,Adult20To30,Male,HeadsofEnterprises,Long
FirstTier,Short,Medium1kTo10k,offlineCommunication,primarySchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious10kTo100k,offlineCommunication,middleSchool,Low,Adult30To40,Male,SocialProductionLifeService,Short
FirstTier,Short,Low0To100,traditionalTelephoneCommunication,primarySchool,Low,Adult50To60,Female,SocialProductionLifeService,Short
FirstTier,Short,Medium100To1k,offlineCommunication,middleSchool,Medium,Adult30To40,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Short
Developed,Short,Serious10kTo100k,traditionalTelephoneCommunication,primarySchool,Low,Adult30To40,Male,SocialProductionLifeService,Short
Developed,Short,Medium1kTo10k,traditionalTelephoneCommunication,college,Medium,Adult20To30,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Medium1kTo10k,traditionalTelephoneCommunication,highSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Short
Developed,Short,Medium1kTo10k,traditionalTelephoneCommunication,majorCollege,Medium,Adult20To30,Male,ProfessionalTechnical,Short
ModeratelyDeveloped,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Medium,Adult20To30,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Medium1kTo10k,traditionalTelephoneCommunication,primarySchool,Low,Adult20To30,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious10kTo100k,traditionalTelephoneCommunication,middleSchool,Medium,Adult50To60,Male,SocialProductionLifeService,Short
FirstTier,Short,Medium1kTo10k,offlineCommunication,college,Medium,Adult40To50,Female,HeadsofPartyStateOrgans,Long
ModeratelyDeveloped,Short,Medium100To1k,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult40To50,Female,SocialProductionLifeService,Long
ModeratelyDeveloped,Short,Medium1kTo10k,traditionalTelephoneCommunication,majorCollege,Medium,Teenagers,Male,SocialProductionLifeService,Long
FirstTier,Short,Serious10kTo100k,offlineCommunication,highSchool,Medium,Adult50To60,Female,SocialProductionLifeService,Long
FirstTier,Short,Low0To100,traditionalTelephoneCommunication,primarySchool,Low,Adult20To30,Male,Manufacturing,Long
FirstTier,Short,Low0To100,offlineCommunication,primarySchool,Low,Adult40To50,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Long
ModeratelyDeveloped,Short,Low0To100,offlineCommunication,vocationalCollege,Medium,Teenagers,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Long
FirstTier,Short,Low0To100,traditionalTelephoneCommunication,majorCollege,Medium,Adult40To50,Female,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious10kTo100k,traditionalTelephoneCommunication,majorCollege,Medium,Adult30To40,Female,SocialProductionLifeService,Long
Developed,Short,Low0To100,financialExchange,primarySchool,Low,Adult30To40,Male,Manufacturing,Long
ThirdTier,Short,Low0To100,traditionalTelephoneCommunication,primarySchool,Low,Adult30To40,Male,SocialProductionLifeService,Medium
ModeratelyDeveloped,Short,Medium1kTo10k,traditionalTelephoneCommunication,college,Medium,Teenagers,Male,SocialProductionLifeService,Short
ThirdTier,Short,Low0To100,traditionalTelephoneCommunication,primarySchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
Developed,Short,Medium100To1k,offlineCommunication,highSchool,Medium,Adult30To40,Female,SocialProductionLifeService,Long
Developed,Short,Serious100kTo1000k,traditionalTelephoneCommunication,college,Medium,Adult40To50,Female,SocialProductionLifeService,Long
FirstTier,Short,Serious10kTo100k,illegalOnline,primarySchool,Low,Adult30To40,Male,SocialProductionLifeService,Long
Developed,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Low,Adult20To30,Male,SocialProductionLifeService,Long
FirstTier,Short,Low0To100,traditionalTelephoneCommunication,majorCollege,Medium,Adult30To40,Male,SocialProductionLifeService,Short
Developed,Short,Serious100kTo1000k,traditionalTelephoneCommunication,college,Medium,Adult40To50,Female,SocialProductionLifeService,Long
SecondTier,Short,Medium1kTo10k,traditionalTelephoneCommunication,middleSchool,Low,Adult30To40,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Short
FirstTier,Short,Low0To100,traditionalTelephoneCommunication,majorCollege,Medium,Adult30To40,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Medium100To1k,traditionalTelephoneCommunication,middleSchool,Low,Adult20To30,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Long
FirstTier,Short,Serious10kTo100k,traditionalTelephoneCommunication,primarySchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious10kTo100k,offlineCommunication,middleSchool,Medium,Adult40To50,Male,SocialProductionLifeService,Long
FirstTier,Short,Medium100To1k,traditionalTelephoneCommunication,middleSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
Developed,Short,Medium1kTo10k,traditionalTelephoneCommunication,middleSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Long
ModeratelyDeveloped,Short,Serious10kTo100k,traditionalTelephoneCommunication,majorCollege,Medium,Adult30To40,Female,SocialProductionLifeService,Long
FirstTier,Short,Low0To100,offlineCommunication,college,Medium,Adult20To30,Male,SocialProductionLifeService,Long
Developed,Short,Medium1kTo10k,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult30To40,Male,SocialProductionLifeService,Short
FirstTier,Short,Medium1kTo10k,financialExchange,vocationalCollege,Medium,Adult30To40,Male,SocialProductionLifeService,Short
SecondTier,Short,Serious10kTo100k,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult30To40,Male,Manufacturing,Short
Developed,Short,Serious10kTo100k,traditionalTelephoneCommunication,vocationalCollege,Low,Adult20To30,Male,SocialProductionLifeService,Long
SecondTier,Medium,Low0To100,traditionalTelephoneCommunication,middleSchool,Medium,Adult50To60,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Medium1kTo10k,traditionalTelephoneCommunication,majorCollege,Medium,Adult30To40,Male,SocialProductionLifeService,Long
Developed,Short,Serious10kTo100k,offlineCommunication,college,Medium,Adult30To40,Female,SocialProductionLifeService,Medium
Developed,Short,Medium100To1k,traditionalTelephoneCommunication,majorCollege,Medium,Adult40To50,Male,Manufacturing,Long
FirstTier,Short,Low0To100,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult20To30,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Medium100To1k,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult30To40,Male,HeadsofEnterprises,Short
ModeratelyDeveloped,Short,Medium100To1k,traditionalTelephoneCommunication,vocationalCollege,Medium,Adult20To30,Male,SocialProductionLifeService,Long
Developed,Short,Serious10kTo100k,offlineCommunication,primarySchool,Medium,Adult50To60,Male,SocialProductionLifeService,Long
Developed,Short,Medium1kTo10k,offlineCommunication,majorCollege,Medium,Adult20To30,Male,Manufacturing,Short
ModeratelyDeveloped,Short,Medium100To1k,traditionalTelephoneCommunication,highSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
ThirdTier,Medium,Medium1kTo10k,traditionalTelephoneCommunication,middleSchool,Medium,Adult40To50,Male,SocialProductionLifeService,Short
SecondTier,Short,Serious10kTo100k,traditionalTelephoneCommunication,middleSchool,Medium,Adult30To40,Male,Manufacturing,Short
FirstTier,Medium,Low0To100,offlineCommunication,middleSchool,Low,Adult20To30,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Short
ModeratelyDeveloped,Short,Medium1kTo10k,offlineCommunication,college,Medium,Adult20To30,Male,SocialProductionLifeService,Short
FirstTier,Short,Low0To100,financialExchange,vocationalCollege,Medium,Adult30To40,Male,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Serious10kTo100k,offlineCommunication,college,Medium,Adult40To50,Male,Manufacturing,Short
FirstTier,Short,Low0To100,traditionalTelephoneCommunication,middleSchool,Low,Adult40To50,Male,AgricultureForestryAnimalHusbandryFisheryWorkers,Short
ModeratelyDeveloped,Short,Serious10kTo100k,offlineCommunication,primarySchool,Low,Adult40To50,Male,SocialProductionLifeService,Short
Developed,Short,Serious10kTo100k,traditionalTelephoneCommunication,college,Medium,Adult20To30,Female,SocialProductionLifeService,Short
ModeratelyDeveloped,Short,Medium100To1k,offlineCommunication,middleSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
FirstTier,Medium,Serious10kTo100k,offlineCommunication,middleSchool,Medium,Adult30To40,Male,SocialProductionLifeService,Short
